sentence,yngve_score,frazier_score,dependency_distance_score,count,year
(n+1)!n!,1,0,0,5,2005
", the log of this number is O(n log G + n log n).)",3,0.6578947368421053,3,19,2005
"It is an open problem whether tighter bounds  in particular, bounds which do not depend on N  can be proved.",2,1.1136363636363635,5,22,2005
"Curiously, we show in section 8.3 that the perceptron algorithm leads to a margin-based learning bound that is independent of the value for N. This suggests that it may be possible to prove tighter bounds than those in theorem 8.",2,1.0769230769230769,2,26,2005
"The bounds in theorems 8 and 9 suggested a trade-off between keeping the values for L(, ) and L1(, ) low and keeping the value of  high.",3,0.875,3,32,2005
The algorithms described in section 8 attempt to nd a hypothesis  which can achieve low values for these quantities with a high value for .,2,0.94,1,25,2005
The algorithms are direct modications of algorithms for learning hyperplane classiers for binary classication.,2,1.0,2,15,2005
these classication algorithms are motivated by the bounds in theorems 6 and 7.,2,0.6785714285714286,1,14,2005
In this section we describe parameter estimation algorithms which are motivated by the generalization bounds for linear models in section 7 of this paper.,2,0.92,2,25,2005
"The rst set of algorithms, support vector machines, use constrained optimization problems that are related to the bounds in theorems 8 and 9.",2,0.8461538461538461,2,26,2005
"The second algorithm we describe is a modication of AdaBoost (Freund and Schapire, 1997), which is motivated by the bound in theorem 9.",3,1.0178571428571428,3,28,2005
"Finally, we describe a variant of the perceptron algorithm applied to parsing.",2,1.0,2,14,2005
"The perceptron algorithm does not explicitly attempt to optimize the generalization bounds in section 7, but its convergence and generalization properties can be shown to be dependent on the existence of parameter values which separate the training data with large margin under the 2-norm.",3,0.75,3,46,2005
In this sense they are a close relative to support vector machines.,2,0.8461538461538461,2,13,2005
We now describe an algorithm which is motivated by the bound in theorem 8.,2,1.1333333333333333,2,15,2005
"First, recall the denition of the margin for the parameter values  on the i-th training example.",2,0.75,2,18,2005
"Vapnik (1998) shows that the hyperplane  is unique4, and gives a method for nding .",3,0.9444444444444444,2,18,2005
The method involves solving the following constrained optimization problem.,1,1.0,2,10,2005
Any hyperplane  satisfying these constraints separates the data with margin  = 1/||||.,2,0.9166666666666666,1,18,2005
"By minimizing ||||2 (or equivalently ||||) subject to the constraints, the method nds the parameters  with maximal value for .",3,0.8666666666666667,2,30,2005
Simply nding the maximum-margin hyperplane may not be optimal or even possible.,2,0,2,13,2005
"the data may not be separable, or the data may be noisy.",3,0,1,14,2005
The bound in theorem 8 suggests giving up on some training examples which may be difcult or impossible to separate.,2,1.0952380952380953,2,21,2005
"(Cortes and Vapnik, 1995) suggest a rened optimization task for the classication case which addresses this problem; we suggest the following modied optimization problem as a natural analogue of this approach (our approach is similar to the method for multi-class classication problems in Crammer and Singer, 2001).",4,0.6545454545454545,3,55,2005
Here we have introduced a slack variable i for each training example.,2,0.7307692307692307,3,13,2005
"At the solution of the optimization problem, the margin on the i-th training example is at least (1i)/||||.",3,0.7962962962962963,3,27,2005
"On many examples the slack variable i will be zero, and the margin i  will be at least 1/||||.",3,0,2,26,2005
"On some examples the slack variable i will be positive, implying that the algorithm has given up on separating the example with margin 1/||||.",2,1.032258064516129,2,31,2005
The constant C controls the cost for having non-zero values of i.,1,1.0,2,12,2005
"As C  , the problem becomes the same as the hardmargin SVM problem, and the method attempts to nd a hyperplane which correctly separates all examples with margin at least 1/|||| (i.e., all slack variables are 0).",3,0.851063829787234,2,47,2005
"For smaller C, the training algorithm may give up on some examples (i.e., set i > 0) in order to keep ||||2 low.",3,0.875,3,32,2005
"Thus by varying C, the method effectively modies the trade-off between the two terms in the bound in theorem 8.",3,0.7954545454545454,3,22,2005
"In practice, a common approach is to train the model for several values of C, and then to pick the classier which has best performance on some held-out set of development data.",3,0.9285714285714286,3,35,2005
"Both kinds of SVM optimization problem outlined above have been studied extensively (e.g., see Joachims, 1998; Platt, 1998) and can be solved relatively efciently.",3,1.0161290322580645,3,31,2005
"(A package for SVMs, written by Thorsten Joachims, is available from http.//ais.gmd.de/thorsten/svm light/.)",3,0.84375,2,16,2005
This can be framed as a linear programming problem.,2,0.75,2,10,2005
"See (Demiriz et al., 2001) for details, and the relationships between linear programming approaches and the boosting algorithms described in the next section.",3,0.75,4,28,2005
"The AdaBoost algorithm (Freund and Schapire, 1997) is one method for optimizing the bound for hyperplane classiers in theorem 7 (Schapire et al., 1998).",3,0.8387096774193549,4,31,2005
"This section describes a modied version of AdaBoost, applied to the parsing problem.",2,0.7666666666666667,2,15,2005
Figure 1.2 shows the modied algorithm.,1,0.6428571428571429,1,7,2005
The algorithm converts the training set into a set of triples.,2,0.9583333333333334,1,12,2005
"Each member (x, y1, y2) of T is a triple such that x is a sentence, y1 is the correct tree for that sentence, and y2 is an incorrect tree also proposed by GEN(x).",4,0.7727272727272727,3,44,2005
"AdaBoost maintains a distribution Dt over the training examples such that Dt(x, y1, y2) is proportional to exp{  ((x, y1)  (x, y2))}.",4,0.8947368421052632,4,38,2005
"Members of T which are well discriminated by the current parameter values  are given low weight by the distribution, whereas examples which are poorly discriminated are weighted more highly.",2,1.1451612903225807,4,31,2005
"The magnitude of rs can be taken as a measure of how correlated (s(x, y1)  s(x, y2)) is with the distribution Dt.",3,1.0,3,33,2005
"If it is highly correlated, |rs| will be large, and the s-th parameter will be useful in driving down the margins on the more highly weighted members of T .",3,0.8676470588235294,2,34,2005
"In the classication case, Schapire et al.",2,0,2,9,2005
"(1998) show that the AdaBoost algorithm has direct properties in terms of optimizing the value of L1(, b, ) dened in equation (1.10).",2,1.064516129032258,3,31,2005
"Unfortunately it is not possible to show that the algorithm in gure 1.2 has a similar effect on the parsing quantity L1(, ) in equation (1.15).",2,0.9516129032258065,3,31,2005
"Instead, we show its effect on a similar quantity5 RL1.",2,0.625,2,12,2005
"There is a strong relation between the values of |rs|, and the effect on the values of RL1(, ).",3,0.94,4,25,2005
If we dene t = (1  |rst|)/2 then the following theorem holds.,3,1.0263157894736843,2,19,2005
"It can be shown that f (, ) is less than one providing that  < . the implication is that for all  < , RL1(, ) decreases exponentially in the number of iterations, T .",2,1.1764705882352942,3,17,2005
"So if the AdaBoost algorithm can successfully maintain high values of |rst| for several iterations, it will be successful at minimizing RL1(, ) for a relatively large range of .",3,0.9285714285714286,3,35,2005
"Given that RL1 is related to L1, we can view this as an approximate method for optimizing the bound in theorem 9.",3,1.0625,2,24,2005
"In practice, a set of held-out data is usually used to optimize T , the number of rounds of boosting.",2,1.1136363636363635,2,22,2005
The algorithm states a restriction on the representation .,1,0.8333333333333334,1,9,2005
"For all members (x, y1, y2) of T , for s = 1, .",3,0,3,19,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", n, (s(x, y1)  s(x, y2)) must be in the range 1 to +1.",4,0.8846153846153846,3,26,2005
This is not as restrictive as it might seem.,2,1.0,2,10,2005
"If  is always strictly positive, it can be rescaled so that its components are always between 0 and +1.",2,0.8809523809523809,2,21,2005
"If some components may be negative, it sufces to rescale the components so that they are always between 0.5 and +0.5.",2,0.9565217391304348,2,23,2005
"A common use of the algorithm, as applied in (Collins, 2000), is to have the n components of  to be the values of n indicator functions, in which case all values of  are either 0 or 1, and the condition is satised.",6,0.82,3,50,2005
"The nal parameter estimation algorithm which we will describe is a variant of the perceptron algorithm, as introduced by (Rosenblatt, 1958).",3,0.8653846153846154,2,26,2005
Figure 1.3 shows the algorithm.,1,0.75,1,6,2005
Note that the main computational expense is in calculating y = h(xi) for each example in turn.,2,0.9761904761904762,3,21,2005
For weighted context-free grammars  this step can be achieved in polynomial time using the CKY parsing algorithm.,2,0.7222222222222222,2,18,2005
